title,url,url2
"Bishop's Wife, The (1947)",/en/subtitles/en-bishop%27s-wife-the-1947/s0cF/download,/en/subtitles/en-bishop%27s-wife-the-1947/s0cF/download
,,
Yellow Sky (1949),/en/subtitles/en-yellow-sky-1949/rDkF/download,/en/subtitles/en-yellow-sky-1949/rDkF/download
"Harvey Girls, The (1946)",/en/subtitles/en-harvey-girls-the-1946/J4cB/download,/en/subtitles/en-harvey-girls-the-1946/J4cB/download
,,
"Lost Weekend, The (1945)",/en/subtitles/en-lost-weekend-the-1945/O9ca/download,/en/subtitles/en-lost-weekend-the-1945/O9ca/download
,,
,,
"Palm Beach Story, The (1942)",/en/subtitles/en-palm-beach-story-the-1942/pYIB/download,/en/subtitles/en-palm-beach-story-the-1942/pYIB/download
The Crimson Pirate (1952),/en/subtitles/en-the-crimson-pirate-1952/5UYH/download,/en/subtitles/en-the-crimson-pirate-1952/5UYH/download
"Devil and Daniel Webster, The (1941)",/en/subtitles/en-devil-and-daniel-webster-the-1941/r6kE/download,/en/subtitles/en-devil-and-daniel-webster-the-1941/r6kE/download
"Matter of Life and Death, A (1946)",/en/subtitles/en-matter-of-life-and-death-a-1946/C54B/download,/en/subtitles/en-matter-of-life-and-death-a-1946/C54B/download
Hiroshima mon amour (1959),/en/subtitles/en-hiroshima-mon-amour-1959/KS8c/download,/en/subtitles/en-hiroshima-mon-amour-1959/KS8c/download
Biruma no tategoto (1956),/en/subtitles/en-biruma-no-tategoto-1956/E84E/download,/en/subtitles/en-biruma-no-tategoto-1956/E84E/download
"Corbeau, Le (1943)",/en/subtitles/en-corbeau-le-1943/E_sC/download,/en/subtitles/en-corbeau-le-1943/E_sC/download
"Pride of the Yankees, The (1942)",/en/subtitles/en-pride-of-the-yankees-the-1942/b7UI/download,/en/subtitles/en-pride-of-the-yankees-the-1942/b7UI/download
,,
Ziegfeld Follies (1946),/en/subtitles/en-ziegfeld-follies-1946/2tMC/download,/en/subtitles/en-ziegfeld-follies-1946/2tMC/download
"Mark of Zorro, The (1940)",/en/subtitles/en-mark-of-zorro-the-1940/WMYp/download,/en/subtitles/en-mark-of-zorro-the-1940/WMYp/download
"Heiress, The (1949)",/en/subtitles/en-heiress-the-1949/zUMC/download,/en/subtitles/en-heiress-the-1949/zUMC/download
"Letter, The (1940)",/en/subtitles/en-letter-the-1940/dmIB/download,/en/subtitles/en-letter-the-1940/dmIB/download
"Seventh Victim, The (1943)",/en/subtitles/en-seventh-victim-the-1943/3AMC/download,/en/subtitles/en-seventh-victim-the-1943/3AMC/download
"Shop Around the Corner, The (1940)",/en/subtitles/en-shop-around-the-corner-the-1940/wIwE/download,/en/subtitles/en-shop-around-the-corner-the-1940/wIwE/download
"Westerner, The (1940)",/en/subtitles/en-westerner-the-1940/qq4F/download,/en/subtitles/en-westerner-the-1940/qq4F/download
Gojira (1954),/en/subtitles/en-gojira-1954/UdQx/download,/en/subtitles/en-gojira-1954/UdQx/download
,,
Vredens dag (1943),/en/subtitles/en-vredens-dag-1943/segN/download,/en/subtitles/en-vredens-dag-1943/segN/download
"Belle et la bête, La (1946)",/en/subtitles/en-belle-et-la-bete-la-1946/1EMT/download,/en/subtitles/en-belle-et-la-bete-la-1946/1EMT/download
"Lady Eve, The (1941)",/en/subtitles/en-lady-eve-the-1941/kzI/download,/en/subtitles/en-lady-eve-the-1941/kzI/download
"Little Foxes, The (1941)",/en/subtitles/en-little-foxes-the-1941/ahED/download,/en/subtitles/en-little-foxes-the-1941/ahED/download
"Letter to Three Wives, A (1949)",/en/subtitles/en-letter-to-three-wives-a-1949/Y3YB/download,/en/subtitles/en-letter-to-three-wives-a-1949/Y3YB/download
"Talk of the Town, The (1942)",/en/subtitles/en-talk-of-the-town-the-1942/OX8B/download,/en/subtitles/en-talk-of-the-town-the-1942/OX8B/download
"Curse of the Cat People, The (1944)",/en/subtitles/en-curse-of-the-cat-people-the-1944/1ZkJ/download,/en/subtitles/en-curse-of-the-cat-people-the-1944/1ZkJ/download
"Yearling, The (1946)",/en/subtitles/en-yearling-the-1946/DlAC/download,/en/subtitles/en-yearling-the-1946/DlAC/download
"Miracle of Morgan's Creek, The (1944)",/en/subtitles/en-miracle-of-morgan%27s-creek-the-1944/-F4C/download,/en/subtitles/en-miracle-of-morgan%27s-creek-the-1944/-F4C/download
"Magnificent Ambersons, The (1942)",/en/subtitles/en-magnificent-ambersons-the-1942/oU0z/download,/en/subtitles/en-magnificent-ambersons-the-1942/oU0z/download
"Best Years of Our Lives, The (1946)",/en/subtitles/en-best-years-of-our-lives-the-1946/eDUp/download,/en/subtitles/en-best-years-of-our-lives-the-1946/eDUp/download
"Red Shoes, The (1948)",/en/subtitles/en-red-shoes-the-1948/kSoI/download,/en/subtitles/en-red-shoes-the-1948/kSoI/download
"Seven Year Itch, The (1955)",/en/subtitles/en-seven-year-itch-the-1955/fa4d/download,/en/subtitles/en-seven-year-itch-the-1955/fa4d/download
"Incredible Shrinking Man, The (1957)",/en/subtitles/en-incredible-shrinking-man-the-1957/2rwt/download,/en/subtitles/en-incredible-shrinking-man-the-1957/tdM8/download
"Grande illusion, La (1937)",/en/subtitles/en-grande-illusion-la-1937/7pk/download,/en/subtitles/en-grande-illusion-la-1937/7pk/download
"Quai des brumes, Le (1938)",/en/subtitles/en-quai-des-brumes-le-1938/S4cI/download,/en/subtitles/en-quai-des-brumes-le-1938/S4cI/download
"Charge of the Light Brigade, The (1936)",/en/subtitles/en-charge-of-the-light-brigade-the-1936/oo4G/download,/en/subtitles/en-charge-of-the-light-brigade-the-1936/oo4G/download
Un chien andalou (1929),/en/subtitles/en-un-chien-andalou-1929/sgEO/download,/en/subtitles/en-un-chien-andalou-1929/sgEO/download
,,
,,
,,
,,
,,
,,
"Vampires, Les (1915)",/en/subtitles/en-vampires-les-1915/6WYH/download,/en/subtitles/en-vampires-les-1915/6WYH/download
,,
,,
,,
,,
,,
"Musketeers of Pig Alley, The (1912)",/en/subtitles/en-musketeers-of-pig-alley-the-1912/TgsI/download,/en/subtitles/en-musketeers-of-pig-alley-the-1912/TgsI/download
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Burlesque on Carmen (1916),/en/subtitles/en-burlesque-on-carmen-1916/2FIg/download,/en/subtitles/en-burlesque-on-carmen-1916/2FIg/download
,,
,,
,,
,,
,,
,,
,,
"Spinnen, 1. Teil: Der Goldene See, Die (1919)",/en/subtitles/en-spinnen-1-teil-der-goldene-see-die-1919/JVQg/download,/en/subtitles/en-spinnen-1-teil-der-goldene-see-die-1919/JVQg/download
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
"Dog's Life, A (1918)",/en/subtitles/en-dog%27s-life-a-1918/x1Mg/download,/en/subtitles/en-dog%27s-life-a-1918/x1Mg/download
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Terje Vigen (1917),/en/subtitles/en-terje-vigen-1917/n3oD/download,/en/subtitles/en-terje-vigen-1917/n3oD/download
,,
,,
,,
,,
"Nibelungen: Kriemhilds Rache, Die (1924)",/en/subtitles/en-nibelungen-kriemhilds-rache-die-1924/zmEy/download,/en/subtitles/en-nibelungen-kriemhilds-rache-die-1924/zmEy/download
,,
,,
"Lost World, The (1925)",/en/subtitles/en-lost-world-the-1925/O4wF/download,/en/subtitles/en-lost-world-the-1925/O4wF/download
,,
"Müde Tod, Der (1921)",/en/subtitles/en-mude-tod-der-1921/CUQH/download,/en/subtitles/en-mude-tod-der-1921/CUQH/download
"Dr. Mabuse, der Spieler - Ein Bild der Zeit (1922)",/en/subtitles/en-dr-mabuse-der-spieler---ein-bild-der-zeit-1922/D4EB/download,/en/subtitles/en-dr-mabuse-der-spieler---ein-bild-der-zeit-1922/D4EB/download
Schloß Vogeloed (1921),/en/subtitles/en-schloss-vogeloed-1921/MpgQ/download,/en/subtitles/en-schloss-vogeloed-1921/MpgQ/download
,,
,,
"Nibelungen: Siegfried, Die (1924)",/en/subtitles/en-nibelungen-siegfried-die-1924/BUMG/download,/en/subtitles/en-nibelungen-siegfried-die-1924/BUMG/download
"Circus, The (1928)",/en/subtitles/en-circus-the-1928/C_UU/download,/en/subtitles/en-circus-the-1928/C_UU/download
,,
,,
,,
,,
,,
Körkarlen (1921),/en/subtitles/en-korkarlen-1921/AHYU/download,/en/subtitles/en-korkarlen-1921/AHYU/download
"Man Who Laughs, The (1928)",/en/subtitles/en-man-who-laughs-the-1928/894r/download,/en/subtitles/en-man-who-laughs-the-1928/894r/download
,,
"Letzte Mann, Der (1924)",/en/subtitles/en-letzte-mann-der-1924/zCM/download,/en/subtitles/en-letzte-mann-der-1924/zCM/download
,,
"Sheik, The (1921)",/en/subtitles/en-sheik-the-1921/pn8D/download,/en/subtitles/en-sheik-the-1921/pn8D/download
,,
,,
,,
,,
Twister (1996),/en/subtitles/en-twister-1996/3KwR/download,/en/subtitles/en-twister-1996/2vYZ/download
,,
Aleksandr Nevsky (1938),/en/subtitles/en-aleksandr-nevsky-1938/kC8/download,/en/subtitles/en-aleksandr-nevsky-1938/kC8/download
,,
"Life of Emile Zola, The (1937)",/en/subtitles/en-life-of-emile-zola-the-1937/2XQB/download,/en/subtitles/en-life-of-emile-zola-the-1937/2XQB/download
"Great Ziegfeld, The (1936)",/en/subtitles/en-great-ziegfeld-the-1936/nFwO/download,/en/subtitles/en-great-ziegfeld-the-1936/nFwO/download
,,
"Broadway Melody, The (1929)",/en/subtitles/en-broadway-melody-the-1929/DCwH/download,/en/subtitles/en-broadway-melody-the-1929/DCwH/download
"Passion de Jeanne d'Arc, La (1928)",/en/subtitles/en-passion-de-jeanne-d%27arc-la-1928/K8gx/download,/en/subtitles/en-passion-de-jeanne-d%27arc-la-1928/K8gx/download
,,
,,
Bronenosets Potyomkin (1925),/en/subtitles/en-bronenosets-potyomkin-1925/gR8M/download,/en/subtitles/en-bronenosets-potyomkin-1925/gR8M/download
,,
"Good Earth, The (1937)",/en/subtitles/en-good-earth-the-1937/3XMI/download,/en/subtitles/en-good-earth-the-1937/3XMI/download
,,
,,
"Büchse der Pandora, Die (1929)",/en/subtitles/en-buchse-der-pandora-die-1929/cIkD/download,/en/subtitles/en-buchse-der-pandora-die-1929/cIkD/download
,,
,,
"Jour se lève, Le (1939)",/en/subtitles/en-jour-se-leve-le-1939/hZQC/download,/en/subtitles/en-jour-se-leve-le-1939/hZQC/download
"Blaue Engel, Der (1930)",/en/subtitles/en-blaue-engel-der-1930/6FQ/download,/en/subtitles/en-blaue-engel-der-1930/6FQ/download
"Private Lives of Elizabeth and Essex, The (1939)",/en/subtitles/en-private-lives-of-elizabeth-and-essex-the-1939/KjcC/download,/en/subtitles/en-private-lives-of-elizabeth-and-essex-the-1939/KjcC/download
"Four Feathers, The (1939)",/en/subtitles/en-four-feathers-the-1939/4A4I/download,/en/subtitles/en-four-feathers-the-1939/4A4I/download
,,
"Awful Truth, The (1937)",/en/subtitles/en-awful-truth-the-1937/znI/download,/en/subtitles/en-awful-truth-the-1937/znI/download
"Dawn Patrol, The (1938)",/en/subtitles/en-dawn-patrol-the-1938/bi0E/download,/en/subtitles/en-dawn-patrol-the-1938/bi0E/download
,,
"Informer, The (1935)",/en/subtitles/en-informer-the-1935/43sD/download,/en/subtitles/en-informer-the-1935/43sD/download
"Night at the Opera, A (1935)",/en/subtitles/en-night-at-the-opera-a-1935/8VgB/download,/en/subtitles/en-night-at-the-opera-a-1935/8VgB/download
Zemlya (1930),/en/subtitles/en-zemlya-1930/7QUF/download,/en/subtitles/en-zemlya-1930/7QUF/download
Triumph des Willens (1935),/en/subtitles/en-triumph-des-willens-1935/a2EC/download,/en/subtitles/en-triumph-des-willens-1935/a2EC/download
"Bête humaine, La (1938)",/en/subtitles/en-bete-humaine-la-1938/bvEB/download,/en/subtitles/en-bete-humaine-la-1938/bvEB/download
Menschen am Sonntag (1930),/en/subtitles/en-menschen-am-sonntag-1930/bSsT/download,/en/subtitles/en-menschen-am-sonntag-1930/bSsT/download
"Sang d'un poète, Le (1930)",/en/subtitles/en-sang-d%27un-poete-le-1930/FkEC/download,/en/subtitles/en-sang-d%27un-poete-le-1930/FkEC/download
,,
"Thin Man, The (1934)",/en/subtitles/en-thin-man-the-1934/8c8B/download,/en/subtitles/en-thin-man-the-1934/8c8B/download
"Testament des Dr. Mabuse, Das (1933)",/en/subtitles/en-testament-des-dr-mabuse-das-1933/84kO/download,/en/subtitles/en-testament-des-dr-mabuse-das-1933/84kO/download
Otona no miru ehon - Umarete wa mita keredo (1932),/en/subtitles/en-otona-no-miru-ehon---umarete-wa-mita-keredo-1932/-YYB/download,/en/subtitles/en-otona-no-miru-ehon---umarete-wa-mita-keredo-1932/-YYB/download
Boudu sauvé des eaux (1932),/en/subtitles/en-boudu-sauve-des-eaux-1932/BGwc/download,/en/subtitles/en-boudu-sauve-des-eaux-1932/BGwc/download
"39 Steps, The (1935)",/en/subtitles/en-39-steps-the-1935/A1Y/download,/en/subtitles/en-39-steps-the-1935/O8MD/download
"Règle du jeu, La (1939)",/en/subtitles/en-regle-du-jeu-la-1939/lAwV/download,/en/subtitles/en-regle-du-jeu-la-1939/lAwV/download
New Moon (2009),/en/subtitles/en-new-moon-2009/InEJ/download,/en/subtitles/en-new-moon-2009/InEJ/download
Scooby Doo 2: Monsters Unleashed (2004),/en/subtitles/en-scooby-doo-2-monsters-unleashed-2004/3kgB/download,/en/subtitles/en-scooby-doo-2-monsters-unleashed-2004/3kgB/download
Dracula (1992),/en/subtitles/en-dracula-1992/PgkF/download,/en/subtitles/en-dracula-1992/PgkF/download
Freddy Vs. Jason (2003),/en/subtitles/en-freddy-vs-jason-2003/-vsv/download,/en/subtitles/en-freddy-vs-jason-2003/-vsv/download
Battle of Los Angeles (2011),/en/subtitles/en-battle-of-los-angeles-2011/ikUR/download,/en/subtitles/en-battle-of-los-angeles-2011/ikUR/download
"Poseidon Adventure, The (1972)",/en/subtitles/en-poseidon-adventure-the-1972/2vwH/download,/en/subtitles/en-poseidon-adventure-the-1972/2vwH/download
"SpongeBob SquarePants Movie, The (2004)",/en/subtitles/en-spongebob-squarepants-movie-the-2004/wJoR/download,/en/subtitles/en-spongebob-squarepants-movie-the-2004/wJoR/download
,,
"War of the Roses, The (1989)",/en/subtitles/en-war-of-the-roses-the-1989/_EAs/download,/en/subtitles/en-war-of-the-roses-the-1989/_EAs/download
The Naked Gun 2½: The Smell of Fear (1991),/en/subtitles/en-the-naked-gun-212-the-smell-of-fear-1991/7Uc7/download,/en/subtitles/en-the-naked-gun-212-the-smell-of-fear-1991/7Uc7/download
,,
Taken 3 (2015),/en/subtitles/en-taken-3-2015/8pQ5/download,/en/subtitles/en-taken-3-2015/IJs5/download
"Emperor's New Groove, The (2000)",/en/subtitles/en-emperor%27s-new-groove-the-2000/jvsR/download,/en/subtitles/en-emperor%27s-new-groove-the-2000/jvsR/download
Red 2 (2013),/en/subtitles/en-red-2-2013/iJIp/download,/en/subtitles/en-red-2-2013/iJIp/download
,,
"Mask of Zorro, The (1998)",/en/subtitles/en-mask-of-zorro-the-1998/Q9Eo/download,/en/subtitles/en-mask-of-zorro-the-1998/Q9Eo/download
,,
"Princess Diaries 2: Royal Engagement, The (2004)",/en/subtitles/en-princess-diaries-2-royal-engagement-the-2004/YYwY/download,/en/subtitles/en-princess-diaries-2-royal-engagement-the-2004/YYwY/download
,,
"Color Purple, The (1985)",/en/subtitles/en-color-purple-the-1985/J6cU/download,/en/subtitles/en-color-purple-the-1985/J6cU/download
Die Hard: With a Vengeance (1995),/en/subtitles/en-die-hard-with-a-vengeance-1995/zN04/download,/en/subtitles/en-die-hard-with-a-vengeance-1995/zN04/download
Rugrats in Paris: The Movie - Rugrats II (2000),/en/subtitles/en-rugrats-in-paris-the-movie---rugrats-ii-2000/-N4L/download,/en/subtitles/en-rugrats-in-paris-the-movie---rugrats-ii-2000/-N4L/download
"Pelican Brief, The (1993)",/en/subtitles/en-pelican-brief-the-1993/lvMH/download,/en/subtitles/en-pelican-brief-the-1993/lvMH/download
"Prince of Egypt, The (1998)",/en/subtitles/en-prince-of-egypt-the-1998/VJ0/download,/en/subtitles/en-prince-of-egypt-the-1998/VJ0/download
"Goodbye Girl, The (1977)",/en/subtitles/en-goodbye-girl-the-1977/8kYL/download,/en/subtitles/en-goodbye-girl-the-1977/8kYL/download
Ong-bak (2003),/en/subtitles/en-ong-bak-2003/FokF/download,/en/subtitles/en-ong-bak-2003/FokF/download
Nine to Five (1980),/en/subtitles/en-nine-to-five-1980/pGcI/download,/en/subtitles/en-nine-to-five-1980/pGcI/download
,,
"League of Their Own, A (1992)",/en/subtitles/en-league-of-their-own-a-1992/GNMe/download,/en/subtitles/en-league-of-their-own-a-1992/wPxB/download
,,
'Crocodile' Dundee II (1988),/en/subtitles/en-%27crocodile%27-dundee-ii-1988/sEY1/download,/en/subtitles/en-%27crocodile%27-dundee-ii-1988/sEY1/download
The 40 Year Old Virgin (2005),/en/subtitles/en-the-40-year-old-virgin-2005/fEAI/download,/en/subtitles/en-the-40-year-old-virgin-2005/fEAI/download
The Grudge 3 (2009),/en/subtitles/en-the-grudge-2-2006/7_MF/download,/en/subtitles/en-the-grudge-3-2009/wxMG/download
Porky's II: The Next Day (1983),/en/subtitles/en-porky%27s-ii-the-next-day-1983/15gM/download,/en/subtitles/en-porky%27s-ii-the-next-day-1983/15gM/download
"Little Mermaid, The (1989)",/en/subtitles/en-little-mermaid-the-1989/pGlE/download,/en/subtitles/en-little-mermaid-the-1989/pGlE/download
Spy Kids 3-D: Game Over (2003),/en/subtitles/en-spy-kids-3-d-game-over-2003/JPo1/download,/en/subtitles/en-spy-kids-3-d-game-over-2003/JPo1/download
,,
"The Karate Kid, Part II (1986)",/en/subtitles/en-the-karate-kid-part-ii-1986/doMN/download,/en/subtitles/en-the-karate-kid-part-ii-1986/doMN/download
"Towering Inferno, The (1974)",/en/subtitles/en-towering-inferno-the-1974/b_cH/download,/en/subtitles/en-towering-inferno-the-1974/b_cH/download
,,
,,
"Birdcage, The (1996)",/en/subtitles/en-birdcage-the-1996/iBkt/download,/en/subtitles/en-birdcage-the-1996/iBkt/download
Dumb & Dumber (1994),/en/subtitles/en-dumb--dumber-1994/1x4F/download,/en/subtitles/en-dumb--dumber-1994/gEQ-/download
Wo hu cang long (2000),/en/subtitles/en-wo-hu-cang-long-2000/dsYH/download,/en/subtitles/en-wo-hu-cang-long-2000/dsYH/download
"Nutty Professor, The (1996)",/en/subtitles/en-nutty-professor-the-1996/41kH/download,/en/subtitles/en-nutty-professor-the-1996/41kH/download
"Officer and a Gentleman, An (1982)",/en/subtitles/en-officer-and-a-gentleman-an-1982/fc0l/download,/en/subtitles/en-officer-and-a-gentleman-an-1982/fc0l/download
4: Rise of the Silver Surfer (2007),/en/subtitles/en-4-rise-of-the-silver-surfer-2007/Pk0I/download,/en/subtitles/en-4-rise-of-the-silver-surfer-2007/wWoF/download
3rd Rock from the Sun (1996) S01E05,/en/subtitles/en-3rd-rock-from-the-sun-1996-S01E05-O-dick-smoker/7SUR/download,/en/subtitles/en-3rd-rock-from-the-sun-1996-S01E05-O-dick-smoker/7SUR/download
The Real King's Speech (2011),/en/subtitles/en-the-real-king%27s-speech-2011/mQIR/download,/en/subtitles/en-the-real-king%27s-speech-2011/mQIR/download
"Santa Clause 2, The (2002)",/en/subtitles/en-santa-clause-2-the-2002/pkgg/download,/en/subtitles/en-santa-clause-2-the-2002/pkgg/download
"Blair Witch Project, The (1999)",/en/subtitles/en-blair-witch-project-the-1999/IcUF/download,/en/subtitles/en-blair-witch-project-the-1999/IcUF/download
"Santa Clause, The (1994)",/en/subtitles/en-santa-clause-the-1994/ikgg/download,/en/subtitles/en-santa-clause-the-1994/ikgg/download
Star Trek Beyond (2016),/en/subtitles/en-star-trek-beyond-2016/gPBB/download,/en/subtitles/en-star-trek-beyond-2016/LFJC/download
"Waterboy, The (1998)",/en/subtitles/en-waterboy-the-1998/g_Uz/download,/en/subtitles/en-waterboy-the-1998/g_Uz/download
Monsters vs Aliens (2009),/en/subtitles/en-monsters-vs-aliens-2009/fmgI/download,/en/subtitles/en-monsters-vs-aliens-2009/fmgI/download
X2 (2003),/en/subtitles/en-x2-2003/3IkH/download,/en/subtitles/en-x2-2003/3IkH/download
,,
Star Trek Into Darkness (2013),/en/subtitles/en-star-trek-into-darkness-2013/R5Qn/download,/en/subtitles/en-star-trek-into-darkness-2013/R5Qn/download
Fast Five (2011),/en/subtitles/en-fast-five-2011/MYET/download,/en/subtitles/en-fast-five-2011/MYET/download
Star Trek: The Wrath of Khan (1982),/en/subtitles/en-star-trek-the-wrath-of-khan-1982/-AwH/download,/en/subtitles/en-star-trek-the-wrath-of-khan-1982/-AwH/download
"Rookie, The (2002)",/en/subtitles/en-rookie-the-2002/25UW/download,/en/subtitles/en-rookie-the-2002/25UW/download
"Family Man, The (2000)",/en/subtitles/en-family-man-the-2000/zIYU/download,/en/subtitles/en-family-man-the-2000/zIYU/download
"Haunted Mansion, The (2003)",/en/subtitles/en-haunted-mansion-the-2003/RjQ/download,/en/subtitles/en-haunted-mansion-the-2003/RjQ/download
,,
"Muppet Movie, The (1979)",/en/subtitles/en-muppet-movie-the-1979/m0Ex/download,/en/subtitles/en-muppet-movie-the-1979/m0Ex/download
"Naked Gun: From the Files of Police Squad!, The (1988)",/en/subtitles/en-naked-gun-from-the-files-of-police-squad%21-the-1988/Np4U/download,/en/subtitles/en-naked-gun-from-the-files-of-police-squad%21-the-1988/Np4U/download
Artificial Intelligence: AI (2001),/en/subtitles/en-artificial-intelligence-ai-2001/rDcO/download,/en/subtitles/en-artificial-intelligence-ai-2001/rDcO/download
"English Patient, The (1996)",/en/subtitles/en-english-patient-the-1996/GTYH/download,/en/subtitles/en-english-patient-the-1996/GTYH/download
"Wedding Singer, The (1998)",/en/subtitles/en-wedding-singer-the-1998/ZXgg/download,/en/subtitles/en-wedding-singer-the-1998/ZXgg/download
AVP: Alien Vs. Predator (2004),/en/subtitles/en-avp-alien-vs-predator-2004/u9sR/download,/en/subtitles/en-avp-alien-vs-predator-2004/u9sR/download
"Texas Chainsaw Massacre, The (2003)",/en/subtitles/en-texas-chainsaw-massacre-the-2003/_-sJ/download,/en/subtitles/en-texas-chainsaw-massacre-the-2003/_-sJ/download
,,
,,
,,
,,
,,
"Strange Love of Martha Ivers, The (1946)",/en/subtitles/en-strange-love-of-martha-ivers-the-1946/-V4C/download,/en/subtitles/en-strange-love-of-martha-ivers-the-1946/-V4C/download
"Petrified Forest, The (1936)",/en/subtitles/en-petrified-forest-the-1936/FT8G/download,/en/subtitles/en-petrified-forest-the-1936/FT8G/download
,,
,,
Secret Beyond the Door... (1948),/en/subtitles/en-secret-beyond-the-door-1948/Sv8e/download,/en/subtitles/en-secret-beyond-the-door-1948/Sv8e/download
"Postman Always Rings Twice, The (1946)",/en/subtitles/en-postman-always-rings-twice-the-1946/C0Q/download,/en/subtitles/en-postman-always-rings-twice-the-1946/C0Q/download
,,
"Lineup, The (1958)",/en/subtitles/en-lineup-the-1958/wTYH/download,/en/subtitles/en-lineup-the-1958/wTYH/download
Shizi jietou (1937),/en/subtitles/en-shizi-jietou-1937/3CUI/download,/en/subtitles/en-shizi-jietou-1937/3CUI/download
,,
On Dangerous Ground (1952),/en/subtitles/en-on-dangerous-ground-1952/GnsC/download,/en/subtitles/en-on-dangerous-ground-1952/GnsC/download
,,
,,
,,
,,
Sen to Chihiro no kamikakushi (2001),/en/subtitles/en-sen-to-chihiro-no-kamikakushi-2001/K4o1/download,/en/subtitles/en-sen-to-chihiro-no-kamikakushi-2001/K4o1/download
"Princess Bride, The (1987)",/en/subtitles/en-princess-bride-the-1987/mgsI/download,/en/subtitles/en-princess-bride-the-1987/mgsI/download
,,
,,
"Sandlot, The (1993)",/en/subtitles/en-sandlot-the-1993/mFkR/download,/en/subtitles/en-sandlot-the-1993/mFkR/download
,,
BlackJacks (2014),/en/subtitles/en-blackjacks-2014/6EM2/download,/en/subtitles/en-blackjacks-2014/6EM2/download
,,
,,
,,
,,
Whitney Cummings: I Love You (2014),/en/subtitles/en-whitney-cummings-i-love-you-2014/SrIy/download,/en/subtitles/en-whitney-cummings-i-love-you-2014/SrIy/download
,,
,,
,,
,,
,,
Mary Queen of Scots (2013),/en/subtitles/en-mary-queen-of-scots-2013/Xbw9/download,/en/subtitles/en-mary-queen-of-scots-2013/Xbw9/download
,,
,,
,,
,,
,,
,,
,,
Captain America: The Winter Soldier (2014),/en/subtitles/en-captain-america-the-winter-soldier-2014/_m4z/download,/en/subtitles/en-captain-america-the-winter-soldier-2014/_m4z/download
,,
,,
,,
,,
,,
,,
,,
Rampage: President Down (2016),/en/subtitles/en-rampage-capital-punishment-2014/MVE4/download,/en/subtitles/en-rampage-president-down-2016/apBB/download
,,
,,
,,
,,
La religieuse (2013),/en/subtitles/en-la-religieuse-2013/Leo_/download,/en/subtitles/en-la-religieuse-2013/Leo_/download
Midnight Sun (2016) S01E02,,/en/subtitles/en-midnight-sun-2016-S01E02-O/wH5C/download
,,
,,
Il racconto dei racconti (2015),/en/subtitles/en-il-racconto-dei-racconti-2015/L0pB/download,/en/subtitles/en-il-racconto-dei-racconti-2015/JrY9/download
,,
,,
First Man (2017),,/en/subtitles/en-first-man-2017/Y5ZE/download
,,
,,
,,
,,
"Vita è bella, La (1997)",/en/subtitles/en-vita-e-bella-la-1997/6ooO/download,/en/subtitles/en-vita-e-bella-la-1997/6ooO/download
,,
,,
,,
C'era una volta il West (1968),/en/subtitles/en-c%27era-una-volta-il-west-1968/Z20S/download,/en/subtitles/en-c%27era-una-volta-il-west-1968/Z20S/download
HHhH (2017),/en/subtitles/en-hhhh-2017/O_pE/download,/en/subtitles/en-hhhh-2017/O_pE/download
"Pianist, The (2002)",/en/subtitles/en-pianist-the-2002/wn4F/download,/en/subtitles/en-pianist-the-2002/wn4F/download
"Laberinto del Fauno, El (2006)",/en/subtitles/en-laberinto-del-fauno-el-2006/I0II/download,/en/subtitles/en-laberinto-del-fauno-el-2006/I0II/download
,,
Cidade de Deus (2002),/en/subtitles/en-cidade-de-deus-2002/8BcJ/download,/en/subtitles/en-cidade-de-deus-2002/8BcJ/download
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
"Siege, The (1998)",/en/subtitles/en-siege-the-1998/hfMH/download,/en/subtitles/en-siege-the-1998/hfMH/download
Three (2005),/en/subtitles/en-three-2005/mkAO/download,/en/subtitles/en-three-2005/mkAO/download
,,
,,
Hachiko: A Dog's Story (2009),/en/subtitles/en-hachiko-a-dog%27s-story-2009/bq4K/download,/en/subtitles/en-hachiko-a-dog%27s-story-2009/bq4K/download
Amores perros (2000),/en/subtitles/en-amores-perros-2000/ej4F/download,/en/subtitles/en-amores-perros-2000/ej4F/download
Salinui chueok (2003),/en/subtitles/en-salinui-chueok-2003/L9UI/download,/en/subtitles/en-salinui-chueok-2003/4uER/download
Trois couleurs: Rouge (1994),/en/subtitles/en-trois-couleurs-rouge-1994/sjUV/download,/en/subtitles/en-trois-couleurs-rouge-1994/sjUV/download
"Battaglia di Algeri, La (1966)",/en/subtitles/en-battaglia-di-algeri-la-1966/cHUT/download,/en/subtitles/en-battaglia-di-algeri-la-1966/cHUT/download
The Departed (2006),/en/subtitles/en-the-departed-2006/mnAh/download,/en/subtitles/en-the-departed-2006/3m8E/download
Fa yeung nin wa (2000),/en/subtitles/en-fa-yeung-nin-wa-2000/lRUg/download,/en/subtitles/en-fa-yeung-nin-wa-2000/lRUg/download
"Haine, La (1995)",/en/subtitles/en-haine-la-1995/x-UJ/download,/en/subtitles/en-haine-la-1995/x-UJ/download
,,
