title,url,url2
American Sniper (2014),/en/subtitles/en-american-sniper-2014/rpM8/download,/en/subtitles/en-american-sniper-2014/rpM8/download
HHhH (2017),/en/subtitles/en-hhhh-2017/O_pE/download,/en/subtitles/en-hhhh-2017/O_pE/download
The Deer Hunter (1978),/en/subtitles/en-the-deer-hunter-1978/EOYY/download,/en/subtitles/en-the-deer-hunter-1978/EOYY/download
"Pianist, The (2002)",/en/subtitles/en-pianist-the-2002/wn4F/download,/en/subtitles/en-pianist-the-2002/wn4F/download
Lincoln (2012),/en/subtitles/en-lincoln-2012/4Pcg/download,/en/subtitles/en-lincoln-2012/4Pcg/download
Cold Mountain (2003),/en/subtitles/en-cold-mountain-2003/uQkJ/download,/en/subtitles/en-cold-mountain-2003/uQkJ/download
Mudbound (2017),/en/subtitles/en-mudbound-2017/ZgBF/download,/en/subtitles/en-mudbound-2017/ZgBF/download
Atonement (2007),/en/subtitles/en-atonement-2007/hDQJ/download,/en/subtitles/en-atonement-2007/hDQJ/download
Stalag 17 (1953),/en/subtitles/en-stalag-17-1953/AQ0q/download,/en/subtitles/en-stalag-17-1953/AQ0q/download
,,
"Laberinto del Fauno, El (2006)",/en/subtitles/en-laberinto-del-fauno-el-2006/I0II/download,/en/subtitles/en-laberinto-del-fauno-el-2006/I0II/download
Full Metal Jacket (1987),/en/subtitles/en-full-metal-jacket-1987/fj8I/download,/en/subtitles/en-full-metal-jacket-1987/fj8I/download
Fury (2014),/en/subtitles/en-fury-2014/D005/download,/en/subtitles/en-fury-2014/D005/download
Body of Lies (2008),/en/subtitles/en-body-of-lies-2008/It8F/download,/en/subtitles/en-body-of-lies-2008/ftsF/download
Apocalypse Now (1979),/en/subtitles/en-apocalypse-now-1979/1KUD/download,/en/subtitles/en-apocalypse-now-1979/1KUD/download
Saving Private Ryan (1998),/en/subtitles/en-saving-private-ryan-1998/dv4x/download,/en/subtitles/en-saving-private-ryan-1998/dv4x/download
The Shawshank Redemption (1994),/en/subtitles/en-the-shawshank-redemption-1994/-9c3/download,/en/subtitles/en-the-shawshank-redemption-1994/-9c3/download
,,
It's a Wonderful Life (1946),/en/subtitles/en-it%27s-a-wonderful-life-1946/VCEJ/download,/en/subtitles/en-it%27s-a-wonderful-life-1946/VCEJ/download
The Silence of the Lambs (1991),/en/subtitles/en-the-silence-of-the-lambs-1991/wX8E/download,/en/subtitles/en-the-silence-of-the-lambs-1991/wX8E/download
Se7en (1995),/en/subtitles/en-se7en-1995/oR4y/download,/en/subtitles/en-se7en-1995/oR4y/download
Star Wars (1977),/en/subtitles/en-star-wars-1977/DagT/download,/en/subtitles/en-star-wars-1977/Ys4-/download
Cidade de Deus (2002),/en/subtitles/en-cidade-de-deus-2002/8BcJ/download,/en/subtitles/en-cidade-de-deus-2002/8BcJ/download
Shichinin no samurai (1954),/en/subtitles/en-shichinin-no-samurai-1954/s6MK/download,/en/subtitles/en-shichinin-no-samurai-1954/s6MK/download
The Matrix (1999),/en/subtitles/en-the-matrix-1999/ys0B/download,/en/subtitles/en-the-matrix-1999/ys0B/download
One Flew Over the Cuckoo's Nest (1975),/en/subtitles/en-one-flew-over-the-cuckoo%27s-nest-1975/KB4W/download,/en/subtitles/en-one-flew-over-the-cuckoo%27s-nest-1975/KB4W/download
The Lord of the Rings: The Two Towers (2002),/en/subtitles/en-the-lord-of-the-rings-the-two-towers-2002/iecS/download,/en/subtitles/en-the-lord-of-the-rings-the-two-towers-2002/iecS/download
Inception (2010),/en/subtitles/en-inception-2010/HOQO/download,/en/subtitles/en-inception-2010/HOQO/download
Star Wars: Episode V - The Empire Strikes Back (1980),/en/subtitles/en-star-wars-episode-v---the-empire-strikes-back-1980/WqQD/download,/en/subtitles/en-star-wars-episode-v---the-empire-strikes-back-1980/WqQD/download
Forrest Gump (1994),/en/subtitles/en-forrest-gump-1994/WeUF/download,/en/subtitles/en-forrest-gump-1994/WeUF/download
The Lord of the Rings: The Fellowship of the Ring (2001),/en/subtitles/en-the-lord-of-the-rings-the-fellowship-of-the-ring-2001/gLEb/download,/en/subtitles/en-the-lord-of-the-rings-the-fellowship-of-the-ring-2001/gLEb/download
Fight Club (1999),/en/subtitles/en-fight-club-1999/2HoH/download,/en/subtitles/en-fight-club-1999/2HoH/download
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Atomic Blonde (2017),/en/subtitles/en-atomic-blonde-2017/ifVE/download,/en/subtitles/en-atomic-blonde-2017/ifVE/download
,,
Father Figures (2017),/en/subtitles/en-father-figures-2017/R1ZF/download,/en/subtitles/en-father-figures-2017/R1ZF/download
Wind River (2017),/en/subtitles/en-wind-river-2017/iuBE/download,/en/subtitles/en-wind-river-2017/iuBE/download
Captain America: Civil War (2016),/en/subtitles/en-captain-america-civil-war-2016/QHFB/download,/en/subtitles/en-captain-america-civil-war-2016/de9B/download
The Thing (1982),/en/subtitles/en-the-thing-1982/rVwO/download,/en/subtitles/en-the-thing-1982/6K9B/download
Rebecca (1940),/en/subtitles/en-rebecca-1940/OQEW/download,/en/subtitles/en-rebecca-1940/OQEW/download
Butch Cassidy and the Sundance Kid (1969),/en/subtitles/en-butch-cassidy-and-the-sundance-kid-1969/N0oK/download,/en/subtitles/en-butch-cassidy-and-the-sundance-kid-1969/N0oK/download
Hachiko: A Dog's Story (2009),/en/subtitles/en-hachiko-a-dog%27s-story-2009/bq4K/download,/en/subtitles/en-hachiko-a-dog%27s-story-2009/bq4K/download
Before Sunrise (1995),/en/subtitles/en-before-sunrise-1995/M1A5/download,/en/subtitles/en-before-sunrise-1995/HN0B/download
Amores perros (2000),/en/subtitles/en-amores-perros-2000/ej4F/download,/en/subtitles/en-amores-perros-2000/ej4F/download
Logan Lucky (2017),/en/subtitles/en-logan-lucky-2017/pf1E/download,/en/subtitles/en-logan-lucky-2017/pf1E/download
Mad Max: Fury Road (2015),/en/subtitles/en-mad-max-fury-road-2015/Nwc9/download,/en/subtitles/en-mad-max-fury-road-2015/vrQ9/download
Les quatre cents coups (1959),/en/subtitles/en-les-quatre-cents-coups-1959/iDsV/download,/en/subtitles/en-les-quatre-cents-coups-1959/iDsV/download
Million Dollar Baby (2004),/en/subtitles/en-million-dollar-baby-2004/xyYG/download,/en/subtitles/en-million-dollar-baby-2004/xyYG/download
The Truman Show (1998),/en/subtitles/en-the-truman-show-1998/TyMT/download,/en/subtitles/en-the-truman-show-1998/fnoE/download
Salinui chueok (2003),/en/subtitles/en-salinui-chueok-2003/L9UI/download,/en/subtitles/en-salinui-chueok-2003/4uER/download
Persona (1966),/en/subtitles/en-persona-1966/nmUx/download,/en/subtitles/en-persona-1966/nmUx/download
Rush (2013),/en/subtitles/en-rush-2013/oVwr/download,/en/subtitles/en-rush-2013/oVwr/download
Jurassic Park (1993),/en/subtitles/en-jurassic-park-1993/lmoU/download,/en/subtitles/en-jurassic-park-1993/-P88/download
Ben-Hur (1959),/en/subtitles/en-ben-hur-1959/7qcD/download,/en/subtitles/en-ben-hur-1959/7qcD/download
"Salaire de la peur, Le (1953)",/en/subtitles/en-salaire-de-la-peur-le-1953/NxkM/download,/en/subtitles/en-salaire-de-la-peur-le-1953/NxkM/download
Stalker (1979),,/en/subtitles/en-stalker-1979/CfU8/download
The Grand Budapest Hotel (2014),/en/subtitles/en-the-grand-budapest-hotel-2014/p-Iw/download,/en/subtitles/en-the-grand-budapest-hotel-2014/p-Iw/download
Hotel Rwanda (2004),/en/subtitles/en-hotel-rwanda-2004/k1YP/download,/en/subtitles/en-hotel-rwanda-2004/k1YP/download
,,
The Bourne Ultimatum (2007),/en/subtitles/en-the-bourne-ultimatum-2007/7GkM/download,/en/subtitles/en-the-bourne-ultimatum-2007/7GkM/download
Dog Day Afternoon (1975),/en/subtitles/en-dog-day-afternoon-1975/W0cK/download,/en/subtitles/en-dog-day-afternoon-1975/W0cK/download
Trois couleurs: Rouge (1994),/en/subtitles/en-trois-couleurs-rouge-1994/sjUV/download,/en/subtitles/en-trois-couleurs-rouge-1994/sjUV/download
Akira (1988),/en/subtitles/en-akira-1988/4c8I/download,/en/subtitles/en-akira-1988/4c8I/download
Before Sunset (2004),/en/subtitles/en-before-sunset-2004/pwUI/download,/en/subtitles/en-before-sunset-2004/pwUI/download
"Battaglia di Algeri, La (1966)",/en/subtitles/en-battaglia-di-algeri-la-1966/cHUT/download,/en/subtitles/en-battaglia-di-algeri-la-1966/cHUT/download
Twelve Monkeys (1995),/en/subtitles/en-twelve-monkeys-1995/PccH/download,/en/subtitles/en-twelve-monkeys-1995/PccH/download
Mou gaan dou (2002),/en/subtitles/en-mou-gaan-dou-2002/z-U1/download,/en/subtitles/en-mou-gaan-dou-2002/z-U1/download
"Paris, Texas (1984)",/en/subtitles/en-paris-texas-1984/Vx07/download,/en/subtitles/en-paris-texas-1984/Vx07/download
"Best Years of Our Lives, The (1946)",/en/subtitles/en-best-years-of-our-lives-the-1946/eDUp/download,/en/subtitles/en-best-years-of-our-lives-the-1946/eDUp/download
The Help (2011),/en/subtitles/en-the-help-2011/ydgU/download,/en/subtitles/en-the-help-2011/ydgU/download
Fa yeung nin wa (2000),/en/subtitles/en-fa-yeung-nin-wa-2000/lRUg/download,/en/subtitles/en-fa-yeung-nin-wa-2000/lRUg/download
Jaws (1975),/en/subtitles/en-jaws-1975/3gcc/download,/en/subtitles/en-jaws-1975/GXs9/download
8½ (1963),/en/subtitles/en-812-1963/XK8C/download,/en/subtitles/en-812-1963/XK8C/download
Annie Hall (1977),/en/subtitles/en-annie-hall-1977/eG8E/download,/en/subtitles/en-annie-hall-1977/eG8E/download
Dead Poets Society (1989),/en/subtitles/en-dead-poets-society-1989/hdQc/download,/en/subtitles/en-dead-poets-society-1989/hdQc/download
"Wizard of Oz, The (1939)",/en/subtitles/en-wizard-of-oz-the-1939/SLcI/download,/en/subtitles/en-wizard-of-oz-the-1939/SLcI/download
Groundhog Day (1993),/en/subtitles/en-groundhog-day-1993/v28G/download,/en/subtitles/en-groundhog-day-1993/-Qw-/download
"Haine, La (1995)",/en/subtitles/en-haine-la-1995/x-UJ/download,/en/subtitles/en-haine-la-1995/x-UJ/download
The Terminator (1984),/en/subtitles/en-the-terminator-1984/kO8H/download,/en/subtitles/en-the-terminator-1984/kO8H/download
Gandhi (1982),/en/subtitles/en-gandhi-1982/4rI/download,/en/subtitles/en-gandhi-1982/4rI/download
Paper Moon (1973),/en/subtitles/en-paper-moon-1973/3qUh/download,/en/subtitles/en-paper-moon-1973/3qUh/download
Donnie Darko (2001),/en/subtitles/en-donnie-darko-2001/EpgE/download,/en/subtitles/en-donnie-darko-2001/BN48/download
Barry Lyndon (1975),/en/subtitles/en-barry-lyndon-1975/wVIS/download,/en/subtitles/en-barry-lyndon-1975/wVIS/download
"Diaboliques, Les (1955)",/en/subtitles/en-diaboliques-les-1955/QS8C/download,/en/subtitles/en-diaboliques-les-1955/QS8C/download
"Monsters, Inc. (2001)",/en/subtitles/en-monsters-inc-2001/HUIH/download,/en/subtitles/en-monsters-inc-2001/HUIH/download
"Grapes of Wrath, The (1940)",/en/subtitles/en-grapes-of-wrath-the-1940/dPol/download,/en/subtitles/en-grapes-of-wrath-the-1940/dPol/download
Rocky (1976),/en/subtitles/en-rocky-1976/uBIG/download,/en/subtitles/en-rocky-1976/uBIG/download
Harry Potter and the Deathly Hallows: Part 2 (2011),/en/subtitles/en-harry-potter-and-the-deathly-hallows-part-2-2011/an8U/download,/en/subtitles/en-harry-potter-and-the-deathly-hallows-part-2-2011/an8U/download
A Wednesday (2008),/en/subtitles/en-a-wednesday-2008/r4AF/download,/en/subtitles/en-a-wednesday-2008/r4AF/download
La La Land (2016),/en/subtitles/en-la-la-land-2016/SsdD/download,/en/subtitles/en-la-la-land-2016/TvFD/download
,,
Prisoners (2013),/en/subtitles/en-prisoners-2013/oisq/download,/en/subtitles/en-prisoners-2013/oisq/download
Stand by Me (1986),/en/subtitles/en-stand-by-me-1986/pz4R/download,/en/subtitles/en-stand-by-me-1986/pz4R/download
Network (1976),/en/subtitles/en-network-1976/RHYQ/download,/en/subtitles/en-network-1976/RHYQ/download
In the Name of the Father (1993),/en/subtitles/en-in-the-name-of-the-father-1993/0cIR/download,/en/subtitles/en-in-the-name-of-the-father-1993/LKoG/download
Platoon (1986),/en/subtitles/en-platoon-1986/h4AP/download,/en/subtitles/en-platoon-1986/h4AP/download
"Passion de Jeanne d'Arc, La (1928)",/en/subtitles/en-passion-de-jeanne-d%27arc-la-1928/K8gx/download,/en/subtitles/en-passion-de-jeanne-d%27arc-la-1928/K8gx/download
It Happened One Night (1934),/en/subtitles/en-it-happened-one-night-1934/AJc3/download,/en/subtitles/en-it-happened-one-night-1934/AJc3/download
Rang De Basanti (2006),/en/subtitles/en-rang-de-basanti-2006/FMMD/download,/en/subtitles/en-rang-de-basanti-2006/FMMD/download
Relatos salvajes (2014),/en/subtitles/en-relatos-salvajes-2014/5Nk6/download,/en/subtitles/en-relatos-salvajes-2014/DJE-/download
Life of Brian (1979),/en/subtitles/en-life-of-brian-1979/dvMH/download,/en/subtitles/en-life-of-brian-1979/dvMH/download
Gone Girl (2014),/en/subtitles/en-gone-girl-2014/Zrw4/download,/en/subtitles/en-gone-girl-2014/Zrw4/download
Andrey Rublyov (1966),/en/subtitles/en-andrey-rublyov-1966/-Kw/download,/en/subtitles/en-andrey-rublyov-1966/-Kw/download
Mary and Max (2009),/en/subtitles/en-mary-and-max-2009/VusI/download,/en/subtitles/en-mary-and-max-2009/VusI/download
How to Train Your Dragon (2010),/en/subtitles/en-how-to-train-your-dragon-2010/mIM3/download,/en/subtitles/en-how-to-train-your-dragon-2010/ezML/download
Shutter Island (2010),/en/subtitles/en-shutter-island-2010/d6IL/download,/en/subtitles/en-shutter-island-2010/avQK/download
Kill Bill: Vol. 1 (2003),/en/subtitles/en-kill-bill-vol-1-2003/M00I/download,/en/subtitles/en-kill-bill-vol-1-2003/gaBA/download
Tokyo Story (1953),/en/subtitles/en-tokyo-story-1953/jTo4/download,/en/subtitles/en-tokyo-story-1953/jTo4/download
Cool Hand Luke (1967),/en/subtitles/en-cool-hand-luke-1967/8R0S/download,/en/subtitles/en-cool-hand-luke-1967/8R0S/download
Sunrise: A Song of Two Humans (1927),/en/subtitles/en-sunrise-a-song-of-two-humans-1927/suUV/download,/en/subtitles/en-sunrise-a-song-of-two-humans-1927/suUV/download
Idi i smotri (1985),/en/subtitles/en-idi-i-smotri-1985/DCIQ/download,/en/subtitles/en-idi-i-smotri-1985/EWY6/download
The Big Lebowski (1998),/en/subtitles/en-the-big-lebowski-1998/dQg2/download,/en/subtitles/en-the-big-lebowski-1998/dQg2/download
There Will Be Blood (2007),/en/subtitles/en-there-will-be-blood-2007/wGgJ/download,/en/subtitles/en-there-will-be-blood-2007/wGgJ/download
Fargo (1996),/en/subtitles/en-fargo-1996/1GUu/download,/en/subtitles/en-fargo-1996/1GUu/download
The Sixth Sense (1999),/en/subtitles/en-the-sixth-sense-1999/UvoF/download,/en/subtitles/en-the-sixth-sense-1999/UvoF/download
No Country for Old Men (2007),/en/subtitles/en-no-country-for-old-men-2007/luQH/download,/en/subtitles/en-no-country-for-old-men-2007/ZLM8/download
Gran Torino (2008),/en/subtitles/en-gran-torino-2008/jm8H/download,/en/subtitles/en-gran-torino-2008/3J4F/download
Trainspotting (1996),/en/subtitles/en-trainspotting-1996/qlMI/download,/en/subtitles/en-trainspotting-1996/qlMI/download
Guardians of the Galaxy (2014),/en/subtitles/en-guardians-of-the-galaxy-2014/ZMc3/download,/en/subtitles/en-guardians-of-the-galaxy-2014/S35A/download
Downsizing (2017),/en/subtitles/en-downsizing-2017/GVVF/download,/en/subtitles/en-downsizing-2017/GVVF/download
,,
Warrior (2011),/en/subtitles/en-warrior-2011/wiUV/download,/en/subtitles/en-warrior-2011/wiUV/download
,,
"Sherlock, Jr. (1924)",/en/subtitles/en-sherlock-jr-1924/LsgK/download,/en/subtitles/en-sherlock-jr-1924/LsgK/download
Smultronstället (1957),/en/subtitles/en-smultronstallet-1957/_9Qf/download,/en/subtitles/en-smultronstallet-1957/_9Qf/download
Blade Runner (1982),/en/subtitles/en-blade-runner-1982/qBE8/download,/en/subtitles/en-blade-runner-1982/qBE8/download
V for Vendetta (2005),/en/subtitles/en-v-for-vendetta-2005/6n8F/download,/en/subtitles/en-v-for-vendetta-2005/y2oC/download
"Elephant Man, The (1980)",/en/subtitles/en-elephant-man-the-1980/7HIJ/download,/en/subtitles/en-elephant-man-the-1980/7HIJ/download
Mr. Smith Goes to Washington (1939),/en/subtitles/en-mr-smith-goes-to-washington-1939/8OA3/download,/en/subtitles/en-mr-smith-goes-to-washington-1939/8OA3/download
Green Room (2015),/en/subtitles/en-room-2015/ZXM_/download,/en/subtitles/en-green-room-2015/lfdA/download
Casino (1995),/en/subtitles/en-casino-1995/6VAI/download,/en/subtitles/en-casino-1995/6VAI/download
A Beautiful Mind (2001),/en/subtitles/en-a-beautiful-mind-2001/6Agk/download,/en/subtitles/en-a-beautiful-mind-2001/bMUD/download
"Lock, Stock and Two Smoking Barrels (1998)",/en/subtitles/en-lock-stock-and-two-smoking-barrels-1998/SAA6/download,/en/subtitles/en-lock-stock-and-two-smoking-barrels-1998/SAA6/download
"Sjunde inseglet, Det (1957)",/en/subtitles/en-sjunde-inseglet-det-1957/HQYJ/download,/en/subtitles/en-sjunde-inseglet-det-1957/HQYJ/download
On the Waterfront (1954),/en/subtitles/en-on-the-waterfront-1954/xNMx/download,/en/subtitles/en-on-the-waterfront-1954/xNMx/download
"Bridge on the River Kwai, The (1957)",/en/subtitles/en-bridge-on-the-river-kwai-the-1957/gVYT/download,/en/subtitles/en-bridge-on-the-river-kwai-the-1957/gVYT/download
Hauru no ugoku shiro (2004),/en/subtitles/en-hauru-no-ugoku-shiro-2004/se4U/download,/en/subtitles/en-hauru-no-ugoku-shiro-2004/6HcX/download
The Gold Rush (1925),/en/subtitles/en-the-gold-rush-1925/EMIa/download,/en/subtitles/en-the-gold-rush-1925/EMIa/download
El secreto de sus ojos (2009),/en/subtitles/en-el-secreto-de-sus-ojos-2009/lPQ4/download,/en/subtitles/en-el-secreto-de-sus-ojos-2009/lPQ4/download
Judgment at Nuremberg (1961),/en/subtitles/en-judgment-at-nuremberg-1961/sSUv/download,/en/subtitles/en-judgment-at-nuremberg-1961/sSUv/download
Ran (1985),/en/subtitles/en-ran-1985/2CQK/download,/en/subtitles/en-ran-1985/2CQK/download
Tonari no Totoro (1988),/en/subtitles/en-tonari-no-totoro-1988/V2sb/download,/en/subtitles/en-tonari-no-totoro-1988/V2sb/download
Incendies (2010),/en/subtitles/en-incendies-2010/GWoR/download,/en/subtitles/en-incendies-2010/GWoR/download
Chinatown (1974),/en/subtitles/en-chinatown-1974/vggd/download,/en/subtitles/en-chinatown-1974/vggd/download
,,
,,
,,
,,
,,
Tees Maar Khan (2010),,/en/subtitles/en-tees-maar-khan-2010/sdoP/download
,,
Dragonball Evolution (2009),/en/subtitles/en-dragonball-evolution-2009/5QQH/download,/en/subtitles/en-dragonball-evolution-2009/5QQH/download
,,
,,
,,
Baby Geniuses (1999),/en/subtitles/en-baby-geniuses-1999/dRA/download,/en/subtitles/en-baby-geniuses-1999/dRA/download
,,
Lady Bird (2017),/en/subtitles/en-lady-bird-2017/1DtF/download,/en/subtitles/en-lady-bird-2017/1DtF/download
,,
Bacheha-Ye aseman (1997),/en/subtitles/en-bacheha-ye-aseman-1997/T8g8/download,/en/subtitles/en-bacheha-ye-aseman-1997/T8g8/download
The Great Escape (1963),/en/subtitles/en-the-great-escape-1963/tlEQ/download,/en/subtitles/en-the-great-escape-1963/eXUH/download
Ikiru (1952),/en/subtitles/en-ikiru-1952/5cIr/download,/en/subtitles/en-ikiru-1952/5cIr/download
Raging Bull (1980),/en/subtitles/en-raging-bull-1980/svoF/download,/en/subtitles/en-raging-bull-1980/svoF/download
Heat (1995),/en/subtitles/en-heat-1995/tCoF/download,/en/subtitles/en-heat-1995/E1oG/download
Die Hard (1988),/en/subtitles/en-die-hard-1988/Dt44/download,/en/subtitles/en-die-hard-1988/Dt44/download
Der Untergang (2004),/en/subtitles/en-der-untergang-2004/GuYG/download,/en/subtitles/en-der-untergang-2004/GuYG/download
The Treasure of the Sierra Madre (1948),/en/subtitles/en-the-treasure-of-the-sierra-madre-1948/FsgO/download,/en/subtitles/en-the-treasure-of-the-sierra-madre-1948/FsgO/download
Some Like It Hot (1959),/en/subtitles/en-some-like-it-hot-1959/CQ4S/download,/en/subtitles/en-some-like-it-hot-1959/CQ4S/download
Batman Begins (2005),/en/subtitles/en-batman-begins-2005/W4EE/download,/en/subtitles/en-batman-begins-2005/W4EE/download
All About Eve (1950),/en/subtitles/en-all-about-eve-1950/7J0Q/download,/en/subtitles/en-all-about-eve-1950/7J0Q/download
Yojimbo (1961),/en/subtitles/en-yojimbo-1961/N_gK/download,/en/subtitles/en-yojimbo-1961/N_gK/download
Indiana Jones and the Last Crusade (1989),/en/subtitles/en-indiana-jones-and-the-last-crusade-1989/_Wsd/download,/en/subtitles/en-indiana-jones-and-the-last-crusade-1989/_Wsd/download
Rashômon (1950),/en/subtitles/en-rashomon-1950/sWgN/download,/en/subtitles/en-rashomon-1950/PUw9/download
Jodaeiye Nader az Simin (2011),/en/subtitles/en-jodaeiye-nader-az-simin-2011/LVwV/download,/en/subtitles/en-jodaeiye-nader-az-simin-2011/v1UV/download
Metropolis (1927),/en/subtitles/en-metropolis-1927/ouYO/download,/en/subtitles/en-metropolis-1927/x8gD/download
The Apartment (1960),/en/subtitles/en-the-apartment-1960/QFQW/download,/en/subtitles/en-the-apartment-1960/QFQW/download
L.A. Confidential (1997),/en/subtitles/en-la-confidential-1997/2QQJ/download,/en/subtitles/en-la-confidential-1997/2QQJ/download
Per qualche dollaro in più (1965),/en/subtitles/en-per-qualche-dollaro-in-piu-1965/PqQI/download,/en/subtitles/en-per-qualche-dollaro-in-piu-1965/9mND/download
Lawnmower Man 2: Beyond Cyberspace (1996),/en/subtitles/en-lawnmower-man-2-beyond-cyberspace-1996/RMQE/download,/en/subtitles/en-lawnmower-man-2-beyond-cyberspace-1996/RMQE/download
,,
,,
,,
,,
,,
,,
Battlefield Earth: A Saga of the Year 3000 (2000),/en/subtitles/en-battlefield-earth-a-saga-of-the-year-3000-2000/cnEI/download,/en/subtitles/en-battlefield-earth-a-saga-of-the-year-3000-2000/cnEI/download
Gigli (2003),/en/subtitles/en-gigli-2003/Rn4G/download,/en/subtitles/en-gigli-2003/Rn4G/download
,,
,,
The Oogieloves in the Big Balloon Adventure (2012),/en/subtitles/en-the-oogieloves-in-the-big-balloon-adventure-2012/hEU4/download,/en/subtitles/en-the-oogieloves-in-the-big-balloon-adventure-2012/hEU4/download
,,
,,
Alone in the Dark (2005),/en/subtitles/en-alone-in-the-dark-2005/ZoAH/download,/en/subtitles/en-alone-in-the-dark-2005/ZoAH/download
,,
,,
Monty Python and the Holy Grail (1975),/en/subtitles/en-monty-python-and-the-holy-grail-1975/WggF/download,/en/subtitles/en-monty-python-and-the-holy-grail-1975/uTJD/download
Jagten (2012),/en/subtitles/en-jagten-2012/V8kj/download,/en/subtitles/en-jagten-2012/V8kj/download
Good Will Hunting (1997),/en/subtitles/en-good-will-hunting-1997/QRAw/download,/en/subtitles/en-good-will-hunting-1997/QRAw/download
Snatch. (2000),/en/subtitles/en-snatch-2000/dLkI/download,/en/subtitles/en-snatch-2000/dLkI/download
Toy Story 3 (2010),/en/subtitles/en-toy-story-3-2010/rh0j/download,/en/subtitles/en-toy-story-3-2010/rh0j/download
The Kid (1921),/en/subtitles/en-kid-the-1921/iSkI/download,/en/subtitles/en-the-kid-1921/DiVC/download
The Sting (1973),/en/subtitles/en-the-sting-1973/W6c2/download,/en/subtitles/en-the-sting-1973/zjcw/download
Ladri di biciclette (1948),/en/subtitles/en-ladri-di-biciclette-1948/VGYB/download,/en/subtitles/en-ladri-di-biciclette-1948/VGYB/download
To Kill a Mockingbird (1962),/en/subtitles/en-to-kill-a-mockingbird-1962/8pIG/download,/en/subtitles/en-to-kill-a-mockingbird-1962/8pIG/download
2001: A Space Odyssey (1968),/en/subtitles/en-2001-a-space-odyssey-1968/nh0T/download,/en/subtitles/en-2001-a-space-odyssey-1968/t-EU/download
3 Idiots (2009),/en/subtitles/en-3-idiots-2009/G30P/download,/en/subtitles/en-3-idiots-2009/DuMJ/download
Singin' in the Rain (1952),/en/subtitles/en-singin%27-in-the-rain-1952/ZdAu/download,/en/subtitles/en-singin%27-in-the-rain-1952/ZdAu/download
Taxi Driver (1976),/en/subtitles/en-taxi-driver-1976/ClYg/download,/en/subtitles/en-taxi-driver-1976/ClYg/download
Eternal Sunshine of the Spotless Mind (2004),/en/subtitles/en-eternal-sunshine-of-the-spotless-mind-2004/ZbQR/download,/en/subtitles/en-eternal-sunshine-of-the-spotless-mind-2004/ZbQR/download
A Clockwork Orange (1971),/en/subtitles/en-a-clockwork-orange-1971/JuQR/download,/en/subtitles/en-a-clockwork-orange-1971/JuQR/download
,,
Amadeus (1984),/en/subtitles/en-amadeus-1984/vXcF/download,/en/subtitles/en-amadeus-1984/vXcF/download
,,
Requiem for a Dream (2000),/en/subtitles/en-requiem-for-a-dream-2000/MK8L/download,/en/subtitles/en-requiem-for-a-dream-2000/MK8L/download
,,
Dangal (2016),,/en/subtitles/en-dangal-2016/fl1E/download
M (1931),/en/subtitles/en-m-1931/3TIS/download,/en/subtitles/en-m-1931/3TIS/download
Star Wars: Episode VI - Return of the Jedi (1983),/en/subtitles/en-star-wars-episode-vi---return-of-the-jedi-1983/magT/download,/en/subtitles/en-star-wars-episode-vi---return-of-the-jedi-1983/magT/download
Reservoir Dogs (1992),/en/subtitles/en-reservoir-dogs-1992/fUw2/download,/en/subtitles/en-reservoir-dogs-1992/fUw2/download
Epic Movie (2007),/en/subtitles/en-epic-movie-2007/FmYF/download,/en/subtitles/en-epic-movie-2007/FmYF/download
,,
,,
Surf School (2006),/en/subtitles/en-surf-school-2006/kYsD/download,/en/subtitles/en-surf-school-2006/kYsD/download
,,
,,
Crossover (2006),/en/subtitles/en-crossover-2006/g10D/download,/en/subtitles/en-crossover-2006/g10D/download
,,
Son of the Mask (2005),/en/subtitles/en-son-of-the-mask-2005/hZ0B/download,/en/subtitles/en-son-of-the-mask-2005/hZ0B/download
,,
,,
Who's Your Caddy? (2007),/en/subtitles/en-who%27s-your-caddy-2007/9vED/download,/en/subtitles/en-who%27s-your-caddy-2007/9vED/download
Humshakals (2014),/en/subtitles/en-humshakals-2014/-ek1/download,/en/subtitles/en-humshakals-2014/-ek1/download
House of the Dead (2003),/en/subtitles/en-house-of-the-dead-2003/smYS/download,/en/subtitles/en-house-of-the-dead-2003/smYS/download
Himmatwala (2013),,/en/subtitles/en-himmatwala-2013/8Skm/download
Xiaohai bu ben (2002),/en/subtitles/en-xiaohai-bu-ben-2002/oI4C/download,/en/subtitles/en-xiaohai-bu-ben-2002/oI4C/download
Vertigo (1958),/en/subtitles/en-vertigo-1958/QUkf/download,/en/subtitles/en-vertigo-1958/QUkf/download
North by Northwest (1959),/en/subtitles/en-north-by-northwest-1959/x8Az/download,/en/subtitles/en-north-by-northwest-1959/x8Az/download
Citizen Kane (1941),/en/subtitles/en-citizen-kane-1941/EqwT/download,/en/subtitles/en-citizen-kane-1941/EqwT/download
"Boot, Das (1981)",/en/subtitles/en-boot-das-1981/qioO/download,/en/subtitles/en-boot-das-1981/qioO/download
Once Upon a Time in America (1984),/en/subtitles/en-once-upon-a-time-in-america-1984/z98P/download,/en/subtitles/en-once-upon-a-time-in-america-1984/tIA-/download
Aliens (1986),/en/subtitles/en-aliens-1986/bPoN/download,/en/subtitles/en-aliens-1986/bPoN/download
